  3.983333      3030    0.6725 1.366e+06 1.107e+08
  4.000000      3014    0.7025 1.323e+06 1.147e+08
  4.016667      3002    0.6808 1.358e+06 1.141e+08
  4.033333      2999    0.7036  1.23e+06 1.094e+08
  4.050000      3020    0.7359 1.296e+06 1.105e+08
  4.066667      3004    0.7021 1.238e+06 1.123e+08
  4.083333      3020    0.7932 1.188e+06 1.121e+08
  4.100000      3007    0.6914 1.236e+06  1.16e+08
  4.116667      3003    0.6761 1.144e+06 1.091e+08
  4.133333      3002    0.7106 1.181e+06 1.139e+08
  4.150000      3004    0.6853 1.134e+06 1.199e+08
  4.166667      2989    0.7472 1.093e+06 1.105e+08
  4.183333      3007    0.7229 1.228e+06 1.216e+08
  4.200000      2993    0.7039 1.092e+06 1.171e+08
  4.216667      2997    0.7378 1.168e+06 1.207e+08
  4.233333      3017    0.7158 1.173e+06 1.182e+08
  4.250000      3046     0.667 1.104e+06 1.175e+08
  4.266667      3025    0.6651 1.041e+06 1.146e+08
  4.283333      2993    0.8533 1.066e+06 1.158e+08
  4.300000      2980     0.876  1.06e+06 1.156e+08
  4.316667      3008    0.6582 9.781e+05 1.152e+08
  4.333333      2951    0.6571 9.906e+05  1.13e+08
  4.350000      2951    0.6629 9.341e+05 1.124e+08
  4.366667      2882    0.6772  8.69e+05 1.134e+08
  4.383333      2882    0.6308 9.166e+05 1.163e+08
  4.400000      2795    0.6568 1.006e+06 1.169e+08
  4.416667      2788    0.6613 8.983e+05 1.117e+08
  4.433333      2779    0.6916 8.503e+05 1.197e+08
  4.450000      2802     0.604 8.697e+05 1.185e+08
  4.466667      2780    0.6991 9.598e+05 1.226e+08
  4.483333      2729    0.6215 8.431e+05 1.182e+08
  4.500000      2709    0.6092 8.088e+05 1.205e+08
  4.516667      2717     0.651 7.288e+05 1.179e+08
  4.533333      2719    0.6476 7.866e+05 1.137e+08
  4.550000      2687    0.6168 7.218e+05 1.144e+08
  4.566667      2671     0.616 6.103e+05 1.066e+08
  4.583333      2696    0.6088 6.194e+05 1.055e+08
  4.600000      2661    0.5976  6.45e+05 1.031e+08
  4.616667      2656    0.6013 5.586e+05 1.033e+08
  4.633333      2660    0.6245 6.353e+05 1.006e+08
  4.650000      2637    0.6372 5.139e+05 9.703e+07
  4.666667      2629    0.6138  5.54e+05 9.256e+07
  4.683333      2656    0.5835 5.184e+05 9.473e+07
  4.700000      2615    0.5724 5.218e+05 9.426e+07
  4.716667      2656    0.5787 4.719e+05  9.39e+07
  4.733333      2624    0.5908   4.7e+05 9.206e+07
  4.750000      2659     0.592 4.232e+05 8.971e+07
  4.766667      2656     0.613 4.483e+05 8.878e+07
  4.783333      2677    0.5924 4.357e+05 8.939e+07
  4.800000      2640    0.6197 4.522e+05 8.805e+07
  4.816667      2649    0.5973 3.781e+05 8.552e+07
  4.833333      2679    0.5607 4.227e+05 8.611e+07
  4.850000      2633    0.6084 3.855e+05 8.433e+07
  4.866667      2657    0.6127 3.358e+05 8.371e+07
  4.883333      2664    0.6265 3.871e+05 8.237e+07
  4.900000      2687    0.6376 3.655e+05 8.427e+07
  4.916667      2653    0.5901 3.423e+05 8.101e+07
  4.933333      2662    0.6149 3.095e+05 8.196e+07
  4.950000      2691     0.546  3.26e+05 7.781e+07
  4.966667      2683    0.6043 3.135e+05 7.678e+07
  4.983333      2714    0.6153 3.223e+05 7.851e+07
  5.000000      2715    0.6572 3.004e+05 7.699e+07
  5.016667      2713    0.6232 2.897e+05 7.836e+07
  5.033333      2721    0.6691  2.66e+05 7.674e+07
  5.050000      2690    0.6578 2.791e+05 7.634e+07
  5.066667      2678       NaN 1.883e+06 7.614e+07
  5.083333      2706    0.6841 1.883e+06 7.625e+07
  5.100000      2701     1.032 1.883e+06 7.779e+07
  5.116667      2714    0.7339 1.883e+06 7.463e+07
  5.133333      2681    0.7126       NaN       NaN
  5.150000      2710    0.7857       NaN       NaN
  5.166667      2746    0.7377       NaN       NaN
  5.183333      2717    0.7307       NaN       NaN
  5.200000      2717    0.7077       NaN       NaN
  5.216667      2739    0.7479       NaN       NaN
  5.233333      2737    0.7936       NaN       NaN
  5.250000      2780    0.6835       NaN       NaN
  5.266667      2726    0.7082       NaN       NaN
  5.283333      2724    0.7732       NaN       NaN
  5.300000      2717    0.7736       NaN       NaN
  5.316667      2752    0.7704       NaN       NaN
  5.333333      2797    0.7684       NaN       NaN
  5.350000      2745    0.7976       NaN       NaN
  5.366667      2797    0.7978       NaN       NaN
  5.383333      2753    0.7058       NaN       NaN
  5.400000      2710    0.7271       NaN       NaN
  5.416667      2738    0.9504       NaN       NaN
  5.433333      2770    0.7354       NaN       NaN
  5.450000      2774    0.7865       NaN       NaN
  5.466667      2807    0.7799       NaN       NaN
  5.483333      2778    0.7944       NaN       NaN
  5.500000      2815    0.7207       NaN       NaN
  5.516667      2788     0.613       NaN       NaN
  5.533333      2755    0.6927       NaN       NaN
  5.550000      2755    0.6999       NaN       NaN
  5.566667      2815    0.7294       NaN       NaN
  5.583333      2834    0.6821       NaN       NaN
  5.600000      2837    0.6999       NaN       NaN
  5.616667      2820    0.7602       NaN       NaN
  5.633333      2804    0.7225       NaN       NaN
  5.650000      2834    0.6911       NaN       NaN
  5.666667      2843    0.7208       NaN       NaN
